Lot #,Shape,Color,Clarity,Weight,Lab,Cut Grade,Polish,Symmetry,Fluor,Rapaport Price,% Off RAP,Price/Ct,Certificate #,Length,Width,Depth,Depth %,Table %,Gridle,Culet,Description/Comments,Origin,Measurement,Certificate Image,Video Link
5000006999,ROUND,Light Brown,VVS2,0.37,GCAL,Good,Excellent,Very Good,NONE,0,0,230,252170214,4.66,4.68,2.82,60,57,MEDIUM - THICK,NONE,MISC,LAB CREATED,4.66x4.68x2.82,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL252170214.pdf,https://s3.amazonaws.com/lgdvideos/252170214.html
5000006960,ROUND,Light Brown,VS1,0.37,GCAL,Good,Excellent,Excellent,NONE,0,0,230,252170145,4.52,4.54,2.88,64,56,Thick,NONE,MISC,LAB CREATED,4.52x4.54x2.88,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL252170145.pdf,https://s3.amazonaws.com/lgdvideos/252170145.html
5000007114,ROUND,Light Brown,VS1,0.37,GCAL,Good,Very Good,Very Good,NONE,0,0,230,252170191,4.62,4.62,2.83,61,56,THIN - MEDIUM,NONE,MISC,LAB CREATED,4.62x4.62x2.83,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL252170191.pdf,https://s3.amazonaws.com/lgdvideos/252170191.html
5000007115,ROUND,Light Brown,VS1,0.37,GCAL,Good,Very Good,Good,NONE,0,0,230,252170192,4.64,4.66,2.8,60,59,MEDIUM - SL.THICK,NONE,MISC,LAB CREATED,4.64x4.66x2.8,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL252170192.pdf,https://s3.amazonaws.com/lgdvideos/252170192.html
5000006996,ROUND,Light Brown,VS1,0.37,GCAL,Good,Good,Very Good,NONE,0,0,230,252170211,4.57,4.6,2.91,63,55,VERY THIN - SL.THICK,NONE,MISC,LAB CREATED,4.57x4.6x2.91,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL252170211.pdf,https://s3.amazonaws.com/lgdvideos/252170211.html
5000006997,ROUND,Light Brown,VS1,0.37,GCAL,Good,Excellent,Very Good,NONE,0,0,230,252170212,4.59,4.6,2.89,63,57,MEDIUM - SL.THICK,NONE,MISC,LAB CREATED,4.59x4.6x2.89,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL252170212.pdf,https://s3.amazonaws.com/lgdvideos/252170212.html
5000007109,ROUND,Very Light Brown,VVS2,0.37,GCAL,Good,Very Good,Very Good,NONE,0,0,230,252170184,4.65,4.66,2.81,60,58,MEDIUM - SL.THICK,NONE,MISC,LAB CREATED,4.65x4.66x2.81,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL252170184.pdf,https://s3.amazonaws.com/lgdvideos/252170184.html
2000055768,ROUND,D,VVS2,0.38,IGI,Excellent,Excellent,Very Good,NONE,2800,83.25,469,LG442035839,4.69,4.72,2.86,60.8,58,Medium (Faceted),Pointed,MISC,LAB CREATED,4.69x4.72x2.86,https://s3.amazonaws.com/lgdcertificates/LG442035839.pdf,https://s3.amazonaws.com/lgdvideos/LG442035839.html
2000033256,ROUND,D,VS2,0.38,IGI,Ideal,Excellent,Excellent,NONE,2400,83,408,LG445020061,4.71,4.73,2.84,60.1,58,Medium (Faceted),Pointed,MISC,LAB CREATED,4.71x4.73x2.84,https://s3.amazonaws.com/lgdcertificates/LG445020061.pdf,https://s3.amazonaws.com/lgdvideos/LG445020061.html
2000019696,ROUND,D,SI1,0.38,IGI,Excellent,Excellent,Excellent,NONE,2100,82,378,LG442035830,4.66,4.7,2.89,61.8,57,Medium (Faceted),Pointed,MISC,LAB CREATED,4.66x4.7x2.89,https://s3.amazonaws.com/lgdcertificates/LG442035830.pdf,https://s3.amazonaws.com/lgdvideos/LG442035830.html
2000050715,ROUND,E,VVS2,0.38,IGI,Ideal,Excellent,Excellent,NONE,2600,83,442,LG455007010,4.69,4.73,2.82,59.9,59,Thin To Medium (Faceted),Pointed,MISC,LAB CREATED,4.69x4.73x2.82,https://s3.amazonaws.com/lgdcertificates/LG455007010.pdf,https://s3.amazonaws.com/lgdvideos/LG455007010.html
2000054765,ROUND,E,VS2,0.38,IGI,Ideal,Excellent,Excellent,NONE,2300,83,391,LG455020870,4.69,4.7,2.86,60.9,57.5,Medium (Faceted),Pointed,MISC,LAB CREATED,4.69x4.7x2.86,https://s3.amazonaws.com/lgdcertificates/LG455020870.pdf,https://s3.amazonaws.com/lgdvideos/LG455020870.html
9000367244,ROUND,E,SI1,0.38,IGI,IDEAL,EXCELLENT,EXCELLENT,NONE,2000,82,360,LG337837162,4.67,4.69,2.86,61.2,58,MDFC,POINTED,MISC,LAB CREATED,4.67x4.69x2.86,https://s3.amazonaws.com/lgdcertificates/LG337837162.pdf,
2000048280,ROUND,F,VVS2,0.38,IGI,Excellent,Excellent,Very Good,NONE,2500,83.25,418.75,LG442036939,4.73,4.78,2.82,59.4,60.5,Thin To Medium (Faceted),Pointed,MISC,LAB CREATED,4.73x4.78x2.82,https://s3.amazonaws.com/lgdcertificates/LG442036939.pdf,https://s3.amazonaws.com/lgdvideos/LG442036939.html
6100144721,ROUND,F,SI2,0.38,IGI,IDEAL,EXCELLENT,EXCELLENT,NONE,1700,82,306,LG371991172,4.71,4.74,2.83,60,59,MDFC,POINTED,MISC,LAB CREATED,4.71x4.74x2.83,https://s3.amazonaws.com/lgdcertificates/LG371991172.pdf,https://s3.amazonaws.com/lgdvideos/LG371991172.html
2000040307,ROUND,F,SI2,0.38,IGI,IDEAL,EXCELLENT,VERY GOOD,None,1700,82,306,LG442036324,4.7,4.72,2.87,61,58,MDFC,POINTED,MISC,LAB CREATED,4.70x4.72x2.87,https://s3.amazonaws.com/lgdcertificates/LG442036324.pdf,https://s3.amazonaws.com/lgdvideos/LG442036324.html
2000048313,ROUND,G,VVS1,0.38,IGI,Ideal,Excellent,Excellent,NONE,2500,83,425,LG447066811,4.72,4.74,2.84,60,59,Medium (Faceted),Pointed,MISC,LAB CREATED,4.72x4.74x2.84,https://s3.amazonaws.com/lgdcertificates/LG447066811.pdf,https://s3.amazonaws.com/lgdvideos/LG447066811.html
2000056243,ROUND,G,VVS1,0.38,IGI,Ideal,Excellent,Excellent,NONE,2500,83,425,LG447066952,4.69,4.73,2.86,60.7,57,Medium (Faceted),Pointed,MISC,LAB CREATED,4.69x4.73x2.86,https://s3.amazonaws.com/lgdcertificates/LG447066952.pdf,https://s3.amazonaws.com/lgdvideos/LG447066952.html
